T	Ut	Ft	St	Ct
0.0100	-nan	-inf	-nan	-nan
3.1500	-0.7627	-2.5266	0.5600	0.3391
3.1600	-0.7593	-2.5322	0.5610	0.3357
3.1700	-0.7560	-2.5379	0.5621	0.3324
3.1800	-0.7527	-2.5435	0.5631	0.3291
3.1900	-0.7494	-2.5491	0.5642	0.3259
3.2000	-0.7462	-2.5548	0.5652	0.3227
3.2100	-0.7430	-2.5604	0.5662	0.3196
3.2200	-0.7398	-2.5661	0.5672	0.3166
3.2300	-0.7366	-2.5718	0.5682	0.3136
3.2400	-0.7335	-2.5775	0.5691	0.3107
3.2500	-0.7304	-2.5832	0.5701	0.3079
3.2600	-0.7273	-2.5889	0.5710	0.3051
3.2700	-0.7243	-2.5946	0.5719	0.3024
3.2800	-0.7213	-2.6003	0.5729	0.2997
3.2900	-0.7183	-2.6060	0.5738	0.2970
3.3000	-0.7154	-2.6118	0.5747	0.2944
3.3100	-0.7124	-2.6175	0.5756	0.2919
3.3200	-0.7095	-2.6233	0.5764	0.2894
3.3300	-0.7066	-2.6291	0.5773	0.2869
3.3400	-0.7038	-2.6348	0.5782	0.2845
3.3500	-0.7009	-2.6406	0.5790	0.2822
3.3600	-0.6981	-2.6464	0.5798	0.2798
3.3700	-0.6954	-2.6522	0.5807	0.2775
3.3800	-0.6926	-2.6580	0.5815	0.2753
3.3900	-0.6898	-2.6638	0.5823	0.2730
3.4000	-0.6871	-2.6697	0.5831	0.2708
3.4100	-0.6844	-2.6755	0.5839	0.2686
3.4200	-0.6818	-2.6813	0.5847	0.2665
3.4300	-0.6791	-2.6872	0.5855	0.2644
3.4400	-0.6765	-2.6931	0.5862	0.2623
3.4500	-0.6739	-2.6989	0.5870	0.2602
3.4600	-0.6713	-2.7048	0.5877	0.2581
3.4700	-0.6687	-2.7107	0.5885	0.2561
3.4800	-0.6661	-2.7166	0.5892	0.2541
3.4900	-0.6636	-2.7225	0.5899	0.2521
3.5000	-0.6611	-2.7284	0.5906	0.2501
3.5100	-0.6586	-2.7343	0.5914	0.2481
3.5200	-0.6561	-2.7402	0.5921	0.2462
3.5300	-0.6537	-2.7461	0.5928	0.2443
3.5400	-0.6513	-2.7520	0.5934	0.2423
3.5500	-0.6488	-2.7580	0.5941	0.2405
3.5600	-0.6464	-2.7639	0.5948	0.2386
3.5700	-0.6441	-2.7699	0.5955	0.2367
3.5800	-0.6417	-2.7758	0.5961	0.2349
3.5900	-0.6394	-2.7818	0.5968	0.2330
3.6000	-0.6370	-2.7878	0.5974	0.2312
3.6100	-0.6347	-2.7937	0.5981	0.2294
3.6200	-0.6325	-2.7997	0.5987	0.2276
3.6300	-0.6302	-2.8057	0.5993	0.2258
3.6400	-0.6279	-2.8117	0.5999	0.2241
3.6500	-0.6257	-2.8177	0.6006	0.2223
3.6600	-0.6235	-2.8237	0.6012	0.2206
3.6700	-0.6213	-2.8297	0.6018	0.2189
3.6800	-0.6191	-2.8358	0.6023	0.2172
3.6900	-0.6170	-2.8418	0.6029	0.2155
3.7000	-0.6148	-2.8478	0.6035	0.2139
3.7100	-0.6127	-2.8539	0.6041	0.2122
3.7200	-0.6106	-2.8599	0.6047	0.2106
3.7300	-0.6085	-2.8660	0.6052	0.2090
3.7400	-0.6064	-2.8720	0.6058	0.2074
3.7500	-0.6043	-2.8781	0.6063	0.2058
3.7600	-0.6023	-2.8841	0.6069	0.2043
3.7700	-0.6002	-2.8902	0.6074	0.2027
3.7800	-0.5982	-2.8963	0.6080	0.2012
3.7900	-0.5962	-2.9024	0.6085	0.1997
3.8000	-0.5942	-2.9085	0.6090	0.1982
3.8100	-0.5922	-2.9145	0.6095	0.1967
3.8200	-0.5903	-2.9206	0.6100	0.1953
3.8300	-0.5883	-2.9267	0.6106	0.1938
3.8400	-0.5864	-2.9329	0.6111	0.1924
3.8500	-0.5845	-2.9390	0.6116	0.1910
3.8600	-0.5826	-2.9451	0.6120	0.1897
3.8700	-0.5807	-2.9512	0.6125	0.1883
3.8800	-0.5788	-2.9573	0.6130	0.1869
3.8900	-0.5770	-2.9635	0.6135	0.1856
3.9000	-0.5751	-2.9696	0.6140	0.1843
3.9100	-0.5733	-2.9758	0.6144	0.1830
3.9200	-0.5714	-2.9819	0.6149	0.1817
3.9300	-0.5696	-2.9880	0.6154	0.1805
3.9400	-0.5678	-2.9942	0.6158	0.1792
3.9500	-0.5661	-3.0004	0.6163	0.1780
3.9600	-0.5643	-3.0065	0.6167	0.1768
3.9700	-0.5625	-3.0127	0.6172	0.1756
3.9800	-0.5608	-3.0189	0.6176	0.1744
3.9900	-0.5590	-3.0251	0.6181	0.1732
4.0000	-0.5573	-3.0312	0.6185	0.1720
4.0100	-0.5556	-3.0374	0.6189	0.1709
4.0200	-0.5539	-3.0436	0.6193	0.1698
4.0300	-0.5522	-3.0498	0.6198	0.1686
4.0400	-0.5505	-3.0560	0.6202	0.1675
4.0500	-0.5488	-3.0622	0.6206	0.1664
4.0600	-0.5472	-3.0684	0.6210	0.1654
4.0700	-0.5455	-3.0746	0.6214	0.1643
4.0800	-0.5439	-3.0808	0.6218	0.1632
4.0900	-0.5423	-3.0871	0.6222	0.1622
4.1000	-0.5407	-3.0933	0.6226	0.1612
4.1100	-0.5391	-3.0995	0.6230	0.1601
4.1200	-0.5375	-3.1058	0.6234	0.1591
4.1300	-0.5359	-3.1120	0.6238	0.1581
4.1400	-0.5343	-3.1182	0.6241	0.1571
4.1500	-0.5327	-3.1245	0.6245	0.1562
4.1600	-0.5312	-3.1307	0.6249	0.1552
4.1700	-0.5296	-3.1370	0.6253	0.1542
4.1800	-0.5281	-3.1432	0.6256	0.1533
4.1900	-0.5266	-3.1495	0.6260	0.1523
4.2000	-0.5250	-3.1557	0.6264	0.1514
4.2100	-0.5235	-3.1620	0.6267	0.1505
4.2200	-0.5220	-3.1683	0.6271	0.1495
4.2300	-0.5205	-3.1745	0.6274	0.1486
4.2400	-0.5191	-3.1808	0.6278	0.1477
4.2500	-0.5176	-3.1871	0.6281	0.1468
